@relation D02_k03_N60000-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute X0 numeric
@attribute X1 numeric
@attribute class {c0,c1,c2}
@attribute FoundClusters {Cluster_0,Cluster_1,Cluster_2}

@data
0.248336,0.307314,c0,Cluster_2
0.251998,0.339416,c0,Cluster_2
0.242281,0.371634,c0,Cluster_2
0.275835,0.183045,c0,Cluster_2
0.281925,0.387592,c0,Cluster_2
0.254629,0.505748,c0,Cluster_1
0.270565,0.460538,c0,Cluster_1
0.293714,0.626953,c0,Cluster_0
0.279595,0.332113,c0,Cluster_2
0.321501,0.337021,c0,Cluster_2
0.285072,0.489613,c0,Cluster_1
0.285358,0.599625,c0,Cluster_0
0.340888,0.231042,c0,Cluster_2
0.270393,0.137821,c0,Cluster_2
0.286663,0.622759,c0,Cluster_0
0.235792,0.50729,c0,Cluster_1
0.26979,0.523475,c0,Cluster_1
0.295684,0.488552,c0,Cluster_1
0.254015,0.495603,c0,Cluster_1
0.334971,0.48198,c0,Cluster_1
0.35274,0.409172,c0,Cluster_2
0.294581,0.593507,c0,Cluster_0
0.239443,0.472665,c0,Cluster_1
0.243411,0.727606,c0,Cluster_0
0.338664,0.294124,c0,Cluster_2
0.239754,0.490786,c0,Cluster_1
0.280453,0.378182,c0,Cluster_2
0.273688,0.437765,c0,Cluster_1
0.330093,0.645659,c0,Cluster_0
0.278397,0.31252,c0,Cluster_2
0.258731,0.520148,c0,Cluster_1
0.253016,0.288067,c0,Cluster_2
0.286291,0.407653,c0,Cluster_1
0.245568,0.44696,c0,Cluster_1
0.238546,0.449808,c0,Cluster_1
0.253122,0.382738,c0,Cluster_2
0.220432,0.39041,c0,Cluster_2
0.30243,0.399029,c0,Cluster_2
0.328235,0.517228,c0,Cluster_2
0.292435,0.512878,c0,Cluster_1
0.285879,0.435793,c0,Cluster_1
0.264995,0.551705,c0,Cluster_2
0.306799,0.398199,c0,Cluster_2
0.204293,0.480314,c0,Cluster_1
0.233523,0.389893,c0,Cluster_2
0.265811,0.340711,c0,Cluster_2
0.267183,0.228114,c0,Cluster_2
0.291334,0.473076,c0,Cluster_1
0.338024,0.317745,c0,Cluster_2
0.294253,0.772281,c0,Cluster_0
0.307841,0.484905,c0,Cluster_1
0.312398,0.47146,c0,Cluster_1
0.290046,0.775645,c0,Cluster_0
0.253315,0.424405,c0,Cluster_1
0.265965,0.348927,c0,Cluster_2
0.260617,0.442002,c0,Cluster_1
0.232655,0.195249,c0,Cluster_2
0.242013,0.600467,c0,Cluster_0
0.292175,0.516345,c0,Cluster_1
0.298317,0.652637,c0,Cluster_0
0.280841,0.369669,c0,Cluster_2
0.239282,0.474774,c0,Cluster_1
0.301227,0.480243,c0,Cluster_1
0.257435,0.477507,c0,Cluster_1
0.239892,0.530033,c0,Cluster_1
0.240016,0.417482,c0,Cluster_1
0.249329,0.371942,c0,Cluster_2
0.230322,0.41415,c0,Cluster_1
0.286819,0.538042,c0,Cluster_2
0.281523,0.578844,c0,Cluster_0
0.283156,0.273017,c0,Cluster_2
0.300327,0.433353,c0,Cluster_1
0.228467,0.249175,c0,Cluster_2
0.319992,0.190739,c0,Cluster_2
0.225794,0.445711,c0,Cluster_1
0.26378,0.597151,c0,Cluster_0
0.268414,0.439068,c0,Cluster_1
0.239806,0.313442,c0,Cluster_2
0.357145,0.371448,c0,Cluster_2
0.321021,0.358497,c0,Cluster_2
0.322111,0.432132,c0,Cluster_1
0.287178,0.57917,c0,Cluster_0
0.327555,0.381127,c0,Cluster_2
0.288509,0.395386,c0,Cluster_2
0.294796,0.220354,c0,Cluster_2
0.272467,0.381605,c0,Cluster_2
0.269097,0.576452,c0,Cluster_0
0.284036,0.439726,c0,Cluster_1
0.256045,0.452981,c0,Cluster_1
0.272934,0.451287,c0,Cluster_1
0.256468,0.46852,c0,Cluster_1
0.301821,0.322398,c0,Cluster_2
0.270089,0.377045,c0,Cluster_2
0.312957,0.530551,c0,Cluster_2
0.327271,0.51026,c0,Cluster_1
0.262088,0.248233,c0,Cluster_2
0.223531,0.591133,c0,Cluster_0
0.266291,0.480197,c0,Cluster_1
0.224243,0.298622,c0,Cluster_2
0.282911,0.437967,c0,Cluster_1
0.283897,0.417171,c0,Cluster_1
0.366479,0.539721,c0,Cluster_0
0.249441,0.705837,c0,Cluster_0
0.276252,0.565471,c0,Cluster_0
0.238704,0.616283,c0,Cluster_0
0.316787,0.426878,c0,Cluster_1
0.276761,0.203412,c0,Cluster_2
0.282773,0.42325,c0,Cluster_1
0.285361,0.294746,c0,Cluster_2
0.238763,0.397311,c0,Cluster_1
0.305371,0.298632,c0,Cluster_2
0.263616,0.602687,c0,Cluster_0
0.305476,0.350694,c0,Cluster_2
0.199069,0.376904,c0,Cluster_2
0.287762,0.361965,c0,Cluster_2
0.265653,0.528242,c0,Cluster_2
0.292048,0.329197,c0,Cluster_2
0.273787,0.366409,c0,Cluster_2
0.278405,0.425447,c0,Cluster_1
0.285197,0.48208,c0,Cluster_1
0.298371,0.638675,c0,Cluster_0
0.252803,0.370603,c0,Cluster_2
0.293356,0.255223,c0,Cluster_2
0.29567,0.521768,c0,Cluster_1
0.318675,0.636316,c0,Cluster_0
0.308711,0.537406,c0,Cluster_2
0.309559,0.455021,c0,Cluster_1
0.301296,0.508303,c0,Cluster_1
0.282034,0.626688,c0,Cluster_0
0.314508,0.425405,c0,Cluster_1
0.271037,0.468346,c0,Cluster_1
0.285025,0.375657,c0,Cluster_2
0.283165,0.4197,c0,Cluster_1
0.297311,0.651147,c0,Cluster_0
0.248833,0.65114,c0,Cluster_0
0.228978,0.382028,c0,Cluster_2
0.327401,0.47435,c0,Cluster_1
0.211079,0.463595,c0,Cluster_1
0.236374,0.32838,c0,Cluster_2
0.293709,0.523331,c0,Cluster_2
0.26021,0.688444,c0,Cluster_0
0.264797,0.398618,c0,Cluster_1
0.25852,0.433543,c0,Cluster_1
0.260558,0.249781,c0,Cluster_2
0.25869,0.5882,c0,Cluster_0
0.259885,0.323518,c0,Cluster_2
0.245848,0.502128,c0,Cluster_1
0.274773,0.455914,c0,Cluster_1
0.23508,0.497245,c0,Cluster_1
0.304562,0.307885,c0,Cluster_2
0.304794,0.559682,c0,Cluster_0
0.303949,0.495857,c0,Cluster_1
0.32959,0.403522,c0,Cluster_2
0.226262,0.611814,c0,Cluster_0
0.251546,0.383884,c0,Cluster_2
0.251589,0.603047,c0,Cluster_0
0.332645,0.55352,c0,Cluster_0
0.258,0.364624,c0,Cluster_2
0.26713,0.462248,c0,Cluster_1
0.333423,0.655415,c0,Cluster_0
0.225115,0.347642,c0,Cluster_2
0.230934,0.485719,c0,Cluster_1
0.24248,0.486256,c0,Cluster_1
0.251781,0.560326,c0,Cluster_2
0.229899,0.662052,c0,Cluster_0
0.241336,0.590985,c0,Cluster_0
0.313287,0.579869,c0,Cluster_0
0.285887,0.521834,c0,Cluster_1
0.250713,0.329649,c0,Cluster_2
0.361241,0.363725,c0,Cluster_2
0.340042,0.296804,c0,Cluster_2
0.278272,0.579345,c0,Cluster_0
0.232883,0.433472,c0,Cluster_1
0.264554,0.422974,c0,Cluster_1
0.29703,0.478995,c0,Cluster_1
0.306701,0.49269,c0,Cluster_1
0.298159,0.406669,c0,Cluster_1
0.276135,0.525711,c0,Cluster_2
0.222162,0.338731,c0,Cluster_2
0.328511,0.542888,c0,Cluster_0
0.249552,0.415842,c0,Cluster_1
0.313547,0.575847,c0,Cluster_0
0.320109,0.360566,c0,Cluster_2
0.30755,0.589831,c0,Cluster_0
0.300853,0.457197,c0,Cluster_1
0.28928,0.304148,c0,Cluster_2
0.333352,0.55164,c0,Cluster_0
0.231516,0.235574,c0,Cluster_2
0.286243,0.519517,c0,Cluster_1
0.270055,0.44072,c0,Cluster_1
0.265766,0.42545,c0,Cluster_1
0.291434,0.385917,c0,Cluster_2
0.301723,0.536742,c0,Cluster_2
0.234851,0.430219,c0,Cluster_1
0.236625,0.296385,c0,Cluster_2
0.266297,0.419928,c0,Cluster_1
0.21687,0.629471,c0,Cluster_0
0.229116,0.466278,c0,Cluster_1
0.289269,0.119457,c0,Cluster_2
0.282901,0.332881,c0,Cluster_2
0.192111,0.390669,c0,Cluster_1
0.26742,0.418081,c0,Cluster_1
0.265552,0.296021,c0,Cluster_2
0.320187,0.480241,c0,Cluster_1
0.300057,0.498542,c0,Cluster_1
0.311293,0.383409,c0,Cluster_2
0.197337,0.370651,c0,Cluster_2
0.253308,0.381473,c0,Cluster_2
0.34514,0.387818,c0,Cluster_2
0.242239,0.562087,c0,Cluster_2
0.302981,0.439103,c0,Cluster_1
0.323991,0.379478,c0,Cluster_2
0.324215,0.597453,c0,Cluster_0
0.256264,0.48759,c0,Cluster_1
0.327904,0.370271,c0,Cluster_2
0.206747,0.415286,c0,Cluster_1
0.222705,0.549933,c0,Cluster_2
0.236133,0.480034,c0,Cluster_1
0.264065,0.537642,c0,Cluster_2
0.246569,0.439956,c0,Cluster_1
0.296582,0.474952,c0,Cluster_1
0.278041,0.292114,c0,Cluster_2
0.296205,0.325497,c0,Cluster_2
0.310713,0.531866,c0,Cluster_2
0.241669,0.35439,c0,Cluster_2
0.250657,0.427517,c0,Cluster_1
0.256521,0.435921,c0,Cluster_1
0.344025,0.342286,c0,Cluster_2
0.295552,0.422016,c0,Cluster_1
0.268424,0.373726,c0,Cluster_2
0.275642,0.369678,c0,Cluster_2
0.267456,0.546411,c0,Cluster_2
0.262958,0.648433,c0,Cluster_0
0.302174,0.603645,c0,Cluster_0
0.283646,0.446497,c0,Cluster_1
0.310949,0.442641,c0,Cluster_1
0.253938,0.389178,c0,Cluster_2
0.282311,0.497295,c0,Cluster_1
0.259199,0.385226,c0,Cluster_2
0.242294,0.426523,c0,Cluster_1
0.237348,0.343227,c0,Cluster_2
0.253893,0.413324,c0,Cluster_1
0.252983,0.415983,c0,Cluster_1
0.194095,0.415994,c0,Cluster_1
0.311804,0.422403,c0,Cluster_1
0.287947,0.44414,c0,Cluster_1
0.2784,0.412217,c0,Cluster_1
0.277567,0.608758,c0,Cluster_0
0.292719,0.586212,c0,Cluster_0
0.26184,0.288949,c0,Cluster_2
0.273149,0.633671,c0,Cluster_0
0.256099,0.511207,c0,Cluster_1
0.265996,0.486828,c0,Cluster_1
0.259568,0.339055,c0,Cluster_2
0.318144,0.421359,c0,Cluster_1
0.288502,0.392382,c0,Cluster_2
0.270786,0.462775,c0,Cluster_1
0.256982,0.538393,c0,Cluster_2
0.274261,0.464849,c0,Cluster_1
0.240542,0.529892,c0,Cluster_1
0.278598,0.598759,c0,Cluster_0
0.264626,0.506181,c0,Cluster_1
0.26977,0.488227,c0,Cluster_1
0.291863,0.387228,c0,Cluster_2
0.28092,0.566338,c0,Cluster_0
0.325503,0.503721,c0,Cluster_1
0.270331,0.47242,c0,Cluster_1
0.300305,0.46829,c0,Cluster_1
0.22407,0.553714,c0,Cluster_2
0.266112,0.413749,c0,Cluster_1
0.282664,0.344885,c0,Cluster_2
0.296932,0.531012,c0,Cluster_2
0.258596,0.408279,c0,Cluster_1
0.263718,0.53285,c0,Cluster_2
0.330479,0.300639,c0,Cluster_2
0.275913,0.525527,c0,Cluster_2
0.285396,0.281991,c0,Cluster_2
0.213826,0.155492,c0,Cluster_2
0.318186,0.479636,c0,Cluster_1
0.283416,0.344052,c0,Cluster_2
0.304159,0.640694,c0,Cluster_0
0.26899,0.452876,c0,Cluster_1
0.202614,0.27113,c0,Cluster_2
0.270999,0.588986,c0,Cluster_0
0.253938,0.595896,c0,Cluster_0
0.273566,0.459466,c0,Cluster_1
0.247867,0.559295,c0,Cluster_2
0.280522,0.432117,c0,Cluster_1
0.318605,0.452864,c0,Cluster_1
0.243784,0.540079,c0,Cluster_2
0.27694,0.239039,c0,Cluster_2
0.233541,0.465633,c0,Cluster_1
0.302817,0.324635,c0,Cluster_2
0.333064,0.272751,c0,Cluster_2
0.282349,0.364227,c0,Cluster_2
0.263159,0.68448,c0,Cluster_0
0.28151,0.370785,c0,Cluster_2
0.35329,0.409281,c0,Cluster_2
0.256422,0.360565,c0,Cluster_2
0.27502,0.387393,c0,Cluster_2
0.291473,0.552779,c0,Cluster_0
0.273875,0.48274,c0,Cluster_1
0.278634,0.401649,c0,Cluster_1
0.206204,0.300426,c0,Cluster_2
0.232259,0.235211,c0,Cluster_2
0.299727,0.31289,c0,Cluster_2
0.245421,0.348398,c0,Cluster_2
0.329807,0.339549,c0,Cluster_2
0.252157,0.624663,c0,Cluster_0
0.248102,0.364192,c0,Cluster_2
0.335081,0.378734,c0,Cluster_2
0.251811,0.602852,c0,Cluster_0
0.300079,0.42043,c0,Cluster_1
0.265474,0.488409,c0,Cluster_1
0.251662,0.40009,c0,Cluster_1
0.244375,0.362203,c0,Cluster_2
0.251053,0.635672,c0,Cluster_0
0.25695,0.514237,c0,Cluster_1
0.297019,0.311982,c0,Cluster_2
0.241208,0.47092,c0,Cluster_1
0.257296,0.43211,c0,Cluster_1
0.248954,0.652317,c0,Cluster_0
0.29861,0.553616,c0,Cluster_0
0.280424,0.660795,c0,Cluster_0
0.322669,0.580589,c0,Cluster_0
0.350711,0.688129,c0,Cluster_0
0.238533,0.343785,c0,Cluster_2
0.271342,0.467444,c0,Cluster_1
0.265252,0.435876,c0,Cluster_1
0.268604,0.39976,c0,Cluster_1
0.265721,0.425888,c0,Cluster_1
0.248061,0.749927,c0,Cluster_0
0.228919,0.43915,c0,Cluster_1
0.324278,0.43556,c0,Cluster_1
0.284403,0.382376,c0,Cluster_2
0.293372,0.576655,c0,Cluster_0
0.249976,0.461221,c0,Cluster_1
0.252829,0.455845,c0,Cluster_1
0.311196,0.533283,c0,Cluster_2
0.321085,0.436242,c0,Cluster_1
0.307961,0.309354,c0,Cluster_2
0.234267,0.222577,c0,Cluster_2
0.223349,0.423818,c0,Cluster_1
0.309157,0.561316,c0,Cluster_0
0.287865,0.384285,c0,Cluster_2
0.257488,0.42465,c0,Cluster_1
0.236705,0.580699,c0,Cluster_0
0.310845,0.186228,c0,Cluster_2
0.292363,0.460015,c0,Cluster_1
0.233277,0.219676,c0,Cluster_2
0.268529,0.606847,c0,Cluster_0
0.259336,0.508418,c0,Cluster_1
0.320304,0.569004,c0,Cluster_0
0.335254,0.489956,c0,Cluster_1
0.299508,0.487388,c0,Cluster_1
0.214426,0.275179,c0,Cluster_2
0.275318,0.512059,c0,Cluster_1
0.249995,0.263544,c0,Cluster_2
0.256623,0.358694,c0,Cluster_2
0.224602,0.358737,c0,Cluster_2
0.244196,0.468335,c0,Cluster_1
0.240534,0.580652,c0,Cluster_0
0.273193,0.419898,c0,Cluster_1
0.274272,0.244725,c0,Cluster_2
0.25513,0.328506,c0,Cluster_2
0.293688,0.639723,c0,Cluster_0
0.272607,0.155774,c0,Cluster_2
0.241145,0.356223,c0,Cluster_2
0.270672,0.445042,c0,Cluster_1
0.280193,0.603503,c0,Cluster_0
0.24229,0.476762,c0,Cluster_1
0.210084,0.239544,c0,Cluster_2
0.270297,0.432879,c0,Cluster_1
0.312749,0.519993,c0,Cluster_2
0.265165,0.353739,c0,Cluster_2
0.259656,0.360688,c0,Cluster_2
0.277149,0.486714,c0,Cluster_1
0.27792,0.463592,c0,Cluster_1
0.318273,0.388281,c0,Cluster_2
0.267104,0.504741,c0,Cluster_1
0.222876,0.300643,c0,Cluster_2
0.292606,0.39085,c0,Cluster_2
0.247808,0.34848,c0,Cluster_2
0.252612,0.541762,c0,Cluster_2
0.290228,0.402046,c0,Cluster_2
0.283737,0.293188,c0,Cluster_2
0.310324,0.56616,c0,Cluster_0
0.285562,0.300985,c0,Cluster_2
0.290614,0.394087,c0,Cluster_2
0.299847,0.381481,c0,Cluster_2
0.270312,0.540343,c0,Cluster_2
0.283253,0.5481,c0,Cluster_2
0.275292,0.451107,c0,Cluster_1
0.284318,0.523769,c0,Cluster_2
0.296187,0.38341,c0,Cluster_2
0.245267,0.359028,c0,Cluster_2
0.265389,0.519903,c0,Cluster_1
0.277829,0.669732,c0,Cluster_0
0.300634,0.442641,c0,Cluster_1
0.274777,0.55541,c0,Cluster_0
0.274714,0.394438,c0,Cluster_2
0.248169,0.452441,c0,Cluster_1
0.272324,0.689739,c0,Cluster_0
0.225245,0.487609,c0,Cluster_1
0.227675,0.402943,c0,Cluster_1
0.250915,0.502704,c0,Cluster_1
0.299443,0.372912,c0,Cluster_2
0.236447,0.145856,c0,Cluster_2
0.258387,0.517527,c0,Cluster_1
0.363178,0.353792,c0,Cluster_2
0.273553,0.523892,c0,Cluster_1
0.294059,0.347151,c0,Cluster_2
0.280591,0.613033,c0,Cluster_0
0.287456,0.510532,c0,Cluster_1
0.259504,0.357948,c0,Cluster_2
0.341255,0.421857,c0,Cluster_1
0.263604,0.344405,c0,Cluster_2
0.346647,0.293302,c0,Cluster_2
0.269495,0.508029,c0,Cluster_1
0.277414,0.406978,c0,Cluster_1
0.268596,0.547995,c0,Cluster_2
0.292182,0.438842,c0,Cluster_1
0.209838,0.480842,c0,Cluster_1
0.301749,0.511749,c0,Cluster_1
0.284843,0.491822,c0,Cluster_1
0.276264,0.316086,c0,Cluster_2
0.24618,0.459148,c0,Cluster_1
0.280621,0.495841,c0,Cluster_1
0.194863,0.56392,c0,Cluster_2
0.251335,0.387044,c0,Cluster_2
0.301694,0.474005,c0,Cluster_1
0.296398,0.354182,c0,Cluster_2
0.237194,0.361336,c0,Cluster_2
0.328919,0.326074,c0,Cluster_2
0.233309,0.575877,c0,Cluster_0
0.336103,0.56948,c0,Cluster_0
0.235951,0.552137,c0,Cluster_2
0.248038,0.44389,c0,Cluster_1
0.248562,0.309968,c0,Cluster_2
0.301283,0.459254,c0,Cluster_1
0.330312,0.502851,c0,Cluster_1
0.288806,0.460665,c0,Cluster_1
0.286855,0.26155,c0,Cluster_2
0.280837,0.460779,c0,Cluster_1
0.244653,0.832394,c0,Cluster_0
0.293181,0.269745,c0,Cluster_2
0.331502,0.142284,c0,Cluster_2
0.313321,0.455451,c0,Cluster_1
0.32572,0.538269,c0,Cluster_2
0.306451,0.44094,c0,Cluster_1
0.317067,0.428516,c0,Cluster_1
0.290135,0.465422,c0,Cluster_1
0.270465,0.388527,c0,Cluster_2
0.258186,0.431457,c0,Cluster_1
0.302769,0.579784,c0,Cluster_0
0.296931,0.372285,c0,Cluster_2
0.241135,0.442131,c0,Cluster_1
0.285566,0.6427,c0,Cluster_0
0.233962,0.454088,c0,Cluster_1
0.292731,0.316128,c0,Cluster_2
0.21593,0.354594,c0,Cluster_2
0.24227,0.41496,c0,Cluster_1
0.250922,0.504248,c0,Cluster_1
0.268028,0.794598,c0,Cluster_0
0.280539,0.461831,c0,Cluster_1
0.225632,0.433918,c0,Cluster_1
0.277742,0.4077,c0,Cluster_1
0.212106,0.487578,c0,Cluster_1
0.303423,0.434661,c0,Cluster_1
0.242418,0.345014,c0,Cluster_2
0.287983,0.62141,c0,Cluster_0
0.290662,0.277828,c0,Cluster_2
0.263197,0.413462,c0,Cluster_1
0.286639,0.494137,c0,Cluster_1
0.257738,0.478428,c0,Cluster_1
0.2731,0.551504,c0,Cluster_2
0.271955,0.656263,c0,Cluster_0
0.27622,0.398432,c0,Cluster_2
0.280998,0.442281,c0,Cluster_1
0.264611,0.500507,c0,Cluster_1
0.238105,0.507981,c0,Cluster_1
0.271607,0.323104,c0,Cluster_2
0.303546,0.366426,c0,Cluster_2
0.320729,0.654603,c0,Cluster_0
0.247883,0.578551,c0,Cluster_0
0.246783,0.32978,c0,Cluster_2
0.270511,0.581472,c0,Cluster_0
0.324137,0.453492,c0,Cluster_1
0.325037,0.32662,c0,Cluster_2
0.289746,0.422601,c0,Cluster_1
0.268941,0.473802,c0,Cluster_1
0.297496,0.413044,c0,Cluster_1
0.232918,0.468238,c0,Cluster_1
0.297892,0.409456,c0,Cluster_1
0.317219,0.516766,c0,Cluster_1
0.303795,0.280617,c0,Cluster_2
0.277333,0.387759,c0,Cluster_2
0.314619,0.507737,c0,Cluster_1
0.290288,0.49327,c0,Cluster_1
0.288078,0.445588,c0,Cluster_1
0.266995,0.494827,c0,Cluster_1
0.305599,0.488195,c0,Cluster_1
0.271707,0.256454,c0,Cluster_2
0.303599,0.452961,c0,Cluster_1
0.294249,0.434878,c0,Cluster_1
0.289591,0.276932,c0,Cluster_2
0.282801,0.786344,c0,Cluster_0
0.291916,0.282902,c0,Cluster_2
0.270521,0.373911,c0,Cluster_2
0.353302,0.709461,c0,Cluster_0
0.242271,0.477133,c0,Cluster_1
0.283201,0.582969,c0,Cluster_0
0.295657,0.574031,c0,Cluster_0
0.241139,0.457005,c0,Cluster_1
0.289905,0.469864,c0,Cluster_1
0.273412,0.547902,c0,Cluster_2
0.313878,0.555888,c0,Cluster_0
0.270412,0.404767,c0,Cluster_1
0.390067,0.423612,c0,Cluster_1
0.237113,0.485526,c0,Cluster_1
0.261811,0.358257,c0,Cluster_2
0.322264,0.2879,c0,Cluster_2
0.312856,0.261802,c0,Cluster_2
0.235198,0.520756,c0,Cluster_1
0.258567,0.461928,c0,Cluster_1
0.291955,0.321484,c0,Cluster_2
0.248551,0.470059,c0,Cluster_1
0.281733,0.537103,c0,Cluster_2
0.284854,0.500003,c0,Cluster_1
0.263729,0.563849,c0,Cluster_0
0.245053,0.216993,c0,Cluster_2
0.220136,0.51822,c0,Cluster_1
0.30753,0.516845,c0,Cluster_1
0.268141,0.529168,c0,Cluster_2
0.26583,0.407255,c0,Cluster_1
0.221027,0.412389,c0,Cluster_1
0.262,0.547086,c0,Cluster_2
0.264859,0.368197,c0,Cluster_2
0.254743,0.412981,c0,Cluster_1
0.305089,0.520512,c0,Cluster_2
0.251968,0.401683,c0,Cluster_1
0.224107,0.384093,c0,Cluster_2
0.300506,0.443786,c0,Cluster_1
0.289192,0.392043,c0,Cluster_2
0.328335,0.410661,c0,Cluster_1
0.215155,0.557135,c0,Cluster_2
0.300977,0.594963,c0,Cluster_0
0.247747,0.232991,c0,Cluster_2
0.247279,0.407742,c0,Cluster_1
0.284182,0.587906,c0,Cluster_0
0.287183,0.494381,c0,Cluster_1
0.294071,0.345657,c0,Cluster_2
0.305554,0.524716,c0,Cluster_2
0.227703,0.578698,c0,Cluster_0
0.336386,0.485639,c0,Cluster_1
0.310113,0.498269,c0,Cluster_1
0.290683,0.206918,c0,Cluster_2
0.253438,0.572697,c0,Cluster_0
0.277155,0.648797,c0,Cluster_0
0.329086,0.309419,c0,Cluster_2
0.329259,0.337939,c0,Cluster_2
0.30364,0.671741,c0,Cluster_0
0.288322,0.430708,c0,Cluster_1
0.266439,0.305974,c0,Cluster_2
0.278956,0.497935,c0,Cluster_1
0.254075,0.343719,c0,Cluster_2
0.247998,0.355136,c0,Cluster_2
0.337475,0.261243,c0,Cluster_2
0.310217,0.388593,c0,Cluster_2
0.275041,0.660568,c0,Cluster_0
0.318081,0.494301,c0,Cluster_1
0.29254,0.430358,c0,Cluster_1
0.304415,0.351303,c0,Cluster_2
0.228093,0.418136,c0,Cluster_1
0.285949,0.45493,c0,Cluster_1
0.255011,0.301511,c0,Cluster_2
0.300778,0.355906,c0,Cluster_2
0.322613,0.385368,c0,Cluster_2
0.285805,0.565243,c0,Cluster_0
0.305459,0.511045,c0,Cluster_1
0.247565,0.521951,c0,Cluster_1
0.289517,0.48736,c0,Cluster_1
0.241259,0.564249,c0,Cluster_2
0.293347,0.479504,c0,Cluster_1
0.300085,0.44669,c0,Cluster_1
0.246661,0.557287,c0,Cluster_2
0.26493,0.464889,c0,Cluster_1
0.262193,0.467091,c0,Cluster_1
0.252024,0.545578,c0,Cluster_2
0.241636,0.41508,c0,Cluster_1
0.264513,0.414973,c0,Cluster_1
0.294343,0.678657,c0,Cluster_0
0.2967,0.28202,c0,Cluster_2
0.260709,0.434907,c0,Cluster_1
0.283345,0.530508,c0,Cluster_2
0.260568,0.319148,c0,Cluster_2
0.254053,0.487558,c0,Cluster_1
0.282994,0.39481,c0,Cluster_2
0.238762,0.333599,c0,Cluster_2
0.26823,0.540532,c0,Cluster_2
0.264072,0.300629,c0,Cluster_2
0.305238,0.441427,c0,Cluster_1
0.263141,0.631559,c0,Cluster_0
0.246769,0.59239,c0,Cluster_0
0.255978,0.542308,c0,Cluster_2
0.265169,0.363062,c0,Cluster_2
0.225403,0.446558,c0,Cluster_1
0.31746,0.434861,c0,Cluster_1
0.253149,0.612211,c0,Cluster_0
0.348642,0.533071,c0,Cluster_0
0.233838,0.396687,c0,Cluster_1
0.243034,0.550925,c0,Cluster_2
0.306717,0.510571,c0,Cluster_1
0.304898,0.461915,c0,Cluster_1
0.289176,0.418796,c0,Cluster_1
0.348018,0.356193,c0,Cluster_2
0.259731,0.649882,c0,Cluster_0
0.253917,0.568152,c0,Cluster_0
0.338627,0.508117,c0,Cluster_1
0.259157,0.241173,c0,Cluster_2
0.288002,0.457517,c0,Cluster_1
0.241796,0.559971,c0,Cluster_2
0.300964,0.496859,c0,Cluster_1
0.29838,0.598058,c0,Cluster_0
0.25739,0.538453,c0,Cluster_2
0.218242,0.42799,c0,Cluster_1
0.28566,0.496364,c0,Cluster_1
0.287775,0.475975,c0,Cluster_1
0.29081,0.211689,c0,Cluster_2
0.312678,0.39372,c0,Cluster_2
0.227204,0.183145,c0,Cluster_2
0.234669,0.453958,c0,Cluster_1
0.307773,0.459063,c0,Cluster_1
0.300341,0.354989,c0,Cluster_2
0.268856,0.395667,c0,Cluster_2
0.220726,0.345748,c0,Cluster_2
0.246293,0.379428,c0,Cluster_2
0.246745,0.455932,c0,Cluster_1
0.248288,0.500444,c0,Cluster_1
0.304369,0.344718,c0,Cluster_2
0.260942,0.665143,c0,Cluster_0
0.26159,0.445074,c0,Cluster_1
0.246131,0.332691,c0,Cluster_2
0.271247,0.33396,c0,Cluster_2
0.26334,0.389293,c0,Cluster_2
0.259839,0.483703,c0,Cluster_1
0.312044,0.398582,c0,Cluster_2
0.25081,0.522566,c0,Cluster_1
0.231368,0.560184,c0,Cluster_2
0.213544,0.425732,c0,Cluster_1
0.286782,0.543425,c0,Cluster_2
0.331807,0.266996,c0,Cluster_2
0.295114,0.318838,c0,Cluster_2
0.255838,0.578018,c0,Cluster_0
0.266418,0.443077,c0,Cluster_1
0.297069,0.402979,c0,Cluster_2
0.227906,0.358616,c0,Cluster_2
0.215056,0.337947,c0,Cluster_2
0.265588,0.350392,c0,Cluster_2
0.330734,0.471436,c0,Cluster_1
0.273116,0.261822,c0,Cluster_2
0.29419,0.311063,c0,Cluster_2
0.272577,0.510459,c0,Cluster_1
0.310525,0.349727,c0,Cluster_2
0.245351,0.5701,c0,Cluster_0
0.256567,0.569885,c0,Cluster_0
0.253279,0.512004,c0,Cluster_1
0.35512,0.347121,c0,Cluster_2
0.290298,0.435668,c0,Cluster_1
0.358055,0.397511,c0,Cluster_2
0.30456,0.353445,c0,Cluster_2
0.269462,0.336764,c0,Cluster_2
0.25828,0.354096,c0,Cluster_2
0.234058,0.509723,c0,Cluster_1
0.249135,0.536747,c0,Cluster_2
0.243131,0.533539,c0,Cluster_2
0.25536,0.591544,c0,Cluster_0
0.29324,0.367052,c0,Cluster_2
0.274389,0.619319,c0,Cluster_0
0.272013,0.439083,c0,Cluster_1
0.324754,0.433322,c0,Cluster_1
0.310248,0.320452,c0,Cluster_2
0.27213,0.473496,c0,Cluster_1
0.310592,0.368935,c0,Cluster_2
0.300579,0.469987,c0,Cluster_1
0.298098,0.355964,c0,Cluster_2
0.285068,0.581917,c0,Cluster_0
0.32274,0.268094,c0,Cluster_2
0.265944,0.359915,c0,Cluster_2
0.280966,0.477178,c0,Cluster_1
0.327616,0.27679,c0,Cluster_2
0.259937,0.460148,c0,Cluster_1
0.274128,0.331239,c0,Cluster_2
0.244751,0.150099,c0,Cluster_2
